ImageFile1,ImageFile2,MatchSimilar,SequenceNumber
IMS/09-HydroidesSanctaecrucis-02.jpg,SimilarSameOrder/09-02-MyxicolaInfundibulum.jpg,SimilarSameOrder,990
IMS/04-CharybdisJaponica-01.jpg,SimilarSameFamily/04-01-ScyllaSerrata.jpg,SimilarSameFamily,990
IMS/11-MytiopsisSallei-03.jpg,SimilarSameGenus/11-01-MytilopsisLeucophaeta.jpg,SimilarSameGenus,990
IMS/15-PernaViridis-01.jpg,SimilarSameOrder/15-03-SeptiferBilocularis.jpg,SimilarSameOrder,990
IMS/09-HydroidesSanctaecrucis-03.jpg,Match/09-HydroidesSanctaecrucis-07.jpg,Match,990
IMS/03-CarcinusMaenas-02.jpg,SimilarSameOrder/03-01-TrichopeltarionNobile.jpg,SimilarSameOrder,990
IMS/08-HemigrapsusSanguineus-02.jpg,SimilarSameGenus/08-01-HemigrapsusNudus.jpg,SimilarSameGenus,990
IMS/03-CarcinusMaenas-03.jpg,SimilarSameGenus/03-02-CarcinusAestuarii.jpg,SimilarSameGenus,990
IMS/04-CharybdisJaponica-02.jpg,Match/04-CharybdisJaponica-07.jpg,Match,990
IMS/10-MyaJaponica-02.jpg,SimilarSameGenus/10-02-MyaTruncata.jpg,SimilarSameGenus,990
IMS/16-PotamocorbulaAmurensis-01.jpg,SimilarSameFamily/16-01-CaryocorbulaContracta.jpg,SimilarSameFamily,990
IMS/17-RapanaVenosa-04.jpg,SimilarSameOrder/17-01-HastulaCinerea.jpg,SimilarSameOrder,990
IMS/13-PernaCanaliculus-04.jpg,SimilarSameFamily/13-01-BrachidontesDomingensis.jpg,SimilarSameFamily,990
IMS/10-MyaJaponica-03.jpg,SimilarSameFamily/10-01-CryptomyaCalifornica.jpg,SimilarSameFamily,990
IMS/15-PernaViridis-03.jpg,Match/15-PernaViridis-07.jpg,Match,990
IMS/04-CharybdisJaponica-04.jpg,SimilarSameOrder/04-01-GrapsusGrapsus.jpg,SimilarSameOrder,990
IMS/07-EuchoneLimnicola-02.jpg,SimilarSameOrder/07-02-SpirobranchusGigenteus.jpg,SimilarSameOrder,990
IMS/02-AsteriasAmurensis-04.jpg,Match/02-AsteriasAmurensis-06.jpg,Match,990
IMS/11-MytiopsisSallei-04.jpg,SimilarSameFamily/11-01-DreissenaBugensis.jpg,SimilarSameFamily,990
IMS/09-HydroidesSanctaecrucis-04.jpg,SimilarSameFamily/09-01-VermilipsisStriaticeps.jpg,SimilarSameFamily,990
IMS/07-EuchoneLimnicola-03.jpg,SimilarSameGenus/07-01-EuchonePapillosa.jpg,SimilarSameGenus,990
IMS/06-CrepidulaFornicata-03.jpg,SimilarSameGenus/06-01-CrepidulaGrandis.jpg,SimilarSameGenus,990
