ImageFile1,ImageFile2,MatchSimilar,SequenceNumber
IMS/18-SabellaSpallanzanii-04.jpg,SimilarSameFamily/18-01-SabellastarteSpectabilis.jpg,SimilarSameFamily,729
IMS/16-PotamocorbulaAmurensis-02.jpg,Match/16-PotamocorbulaAmurensis-05.jpg,Match,729
IMS/04-CharybdisJaponica-04.jpg,Match/04-CharybdisJaponica-05.jpg,Match,729
IMS/15-PernaViridis-02.jpg,SimilarSameOrder/15-02-SeptiferBilocularis.jpg,SimilarSameOrder,729
IMS/06-CrepidulaFornicata-02.jpg,SimilarSameOrder/06-02-EcrobiaTruncata.jpg,SimilarSameOrder,729
IMS/12-PatiriellaRegularis-04.jpg,Match/12-PatiriellaRegularis-06.jpg,Match,729
IMS/15-PernaViridis-04.jpg,SimilarSameFamily/15-01-BrachidontesRostratus.jpg,SimilarSameFamily,729
IMS/02-AsteriasAmurensis-03.jpg,Match/02-AsteriasAmurensis-05.jpg,Match,729
IMS/08-HemigrapsusSanguineus-04.jpg,SimilarSameOrder/08-01-GeograpsusCrinipes.jpg,SimilarSameOrder,729
IMS/08-HemigrapsusSanguineus-01.jpg,SimilarSameGenus/08-02-HemigrapsusOregonesis.jpg,SimilarSameGenus,729
IMS/12-PatiriellaRegularis-03.jpg,SimilarSameGenus/12-01-PatiriellaMortenseni.jpg,SimilarSameGenus,729
IMS/01-CrepidulaFornicata-03.jpg,SimilarSameOrder/01-01-AssimineaCalifornica.jpg,SimilarSameOrder,729
IMS/05-CodiumFragile-01.jpg,Match/05-CodiumFragile-06.jpg,Match,729
IMS/05-CodiumFragile-03.jpg,SimilarSameOrder/05-03-OsterobiumQueketti.jpg,SimilarSameOrder,729
IMS/02-AsteriasAmurensis-01.jpg,SimilarSameFamily/02-01-PiasterOchraceus.jpg,SimilarSameFamily,729
IMS/18-SabellaSpallanzanii-02.jpg,SimilarSameOrder/18-01-ChitinopmaSerrula.jpg,SimilarSameOrder,729
IMS/03-CarcinusMaenas-03.jpg,Match/03-CarcinusMaenas-05.jpg,Match,729
IMS/18-SabellaSpallanzanii-01.jpg,SimilarSameGenus/18-01-SabellaPavonina.jpg,SimilarSameGenus,729
IMS/05-CodiumFragile-04.jpg,SimilarSameGenus/05-01-CodiumTomentosum.jpg,SimilarSameGenus,729
IMS/09-HydroidesSanctaecrucis-04.jpg,Match/09-HydroidesSanctaecrucis-06.jpg,Match,729
IMS/01-CrepidulaFornicata-01.jpg,SimilarSameFamily/01-01-CalyptreaCentralis.jpg,SimilarSameFamily,729
IMS/12-PatiriellaRegularis-01.jpg,SimilarSameOrder/12-01-TosiaMagnifica.jpg,SimilarSameOrder,729
IMS/03-CarcinusMaenas-04.jpg,SimilarSameFamily/03-01-NectocarcinusIntegifrons.jpg,SimilarSameFamily,729
IMS/14-PernaPerna-04.jpg,Match/14-PernaPerna-06.jpg,Match,729
IMS/14-PernaPerna-03.jpg,SimilarSameFamily/14-02-AulacomyaAtra.jpg,SimilarSameFamily,729
IMS/07-EuchoneLimnicola-04.jpg,Match/07-EuchoneLimnicola-05.jpg,Match,729
IMS/07-EuchoneLimnicola-02.jpg,SimilarSameOrder/07-01-FabriciaSabella.jpg,SimilarSameOrder,729
IMS/16-PotamocorbulaAmurensis-01.jpg,SimilarSameFamily/16-02-CorbulaSulcata.jpg,SimilarSameFamily,729
IMS/15-PernaViridis-01.jpg,SimilarSameGenus/15-01-PernaPerna.jpg,SimilarSameGenus,729
IMS/12-PatiriellaRegularis-02.jpg,SimilarSameFamily/12-01-CalloptiriaGranfera.jpg,SimilarSameFamily,729
IMS/10-MyaJaponica-04.jpg,SimilarSameFamily/10-01-CryptomyaCalifornica.jpg,SimilarSameFamily,729
IMS/07-EuchoneLimnicola-01.jpg,SimilarSameFamily/07-01-EudistyliaVancouveri.jpg,SimilarSameFamily,729
IMS/16-PotamocorbulaAmurensis-04.jpg,SimilarSameGenus/16-01-PotamorcorubulaLaevis.jpg,SimilarSameGenus,729
IMS/06-CrepidulaFornicata-04.jpg,Match/06-CrepidulaFornicata-06.jpg,Match,729
IMS/02-AsteriasAmurensis-04.jpg,SimilarSameOrder/02-01-LabidiasterRadiosus.jpg,SimilarSameOrder,729
IMS/13-PernaCanaliculus-03.jpg,SimilarSameGenus/13-02-PernaViridis.jpg,SimilarSameGenus,729
IMS/10-MyaJaponica-01.jpg,SimilarSameOrder/10-01-CyrtopdariaKurriana.jpg,SimilarSameOrder,729
IMS/17-RapanaVenosa-03.jpg,SimilarSameFamily/17-01-AcanthotrophonCarduus.jpg,SimilarSameFamily,729
IMS/17-RapanaVenosa-01.jpg,SimilarSameOrder/17-01-MarginelleMosaica.jpg,SimilarSameOrder,729
IMS/11-MytiopsisSallei-03.jpg,Match/11-MytiopsisSallei-05.jpg,Match,729
IMS/04-CharybdisJaponica-01.jpg,SimilarSameGenus/04-01-CharybdisFeriata.jpg,SimilarSameGenus,729
IMS/06-CrepidulaFornicata-01.jpg,SimilarSameGenus/06-01-CrepidulaGrandis.jpg,SimilarSameGenus,729
IMS/17-RapanaVenosa-04.jpg,Match/17-RapanaVenosa-07.jpg,Match,729
IMS/13-PernaCanaliculus-04.jpg,Match/13-PernaCanaliculus-06.jpg,Match,729
IMS/08-HemigrapsusSanguineus-02.jpg,Match/08-HemigrapsusSanguineus-07.jpg,Match,729
IMS/04-CharybdisJaponica-03.jpg,SimilarSameOrder/04-01-CalappaJaponica.jpg,SimilarSameOrder,729
IMS/13-PernaCanaliculus-02.jpg,SimilarSameOrder/13-01-StaveliaSubdistorta.jpg,SimilarSameOrder,729
