ImageFile1,ImageFile2,MatchSimilar,SequenceNumber
IMS/01-CrepidulaFornicata-03.jpg,SimilarSameOrder/01-02-EcrobiaTruncata.jpg,SimilarSameOrder,192
IMS/11-MytiopsisSallei-02.jpg,SimilarSameGenus/11-02-MytilopsisLeucophaeta.jpg,SimilarSameGenus,192
IMS/11-MytiopsisSallei-04.jpg,SimilarSameOrder/11-01-AcanthocardiaTuberculata.jpg,SimilarSameOrder,192
IMS/04-CharybdisJaponica-04.jpg,Match/04-CharybdisJaponica-05.jpg,Match,192
IMS/02-AsteriasAmurensis-01.jpg,SimilarSameGenus/02-01-AsteriasRubens.jpg,SimilarSameGenus,192
IMS/14-PernaPerna-04.jpg,Match/14-PernaPerna-05.jpg,Match,192
IMS/01-CrepidulaFornicata-02.jpg,SimilarSameGenus/01-01-CrepidulaMasculosa.jpg,SimilarSameGenus,192
IMS/18-SabellaSpallanzanii-01.jpg,SimilarSameOrder/18-01-FicopomatusEnigmaticus.jpg,SimilarSameOrder,192
IMS/08-HemigrapsusSanguineus-04.jpg,SimilarSameGenus/08-01-HemigrapsusNudus.jpg,SimilarSameGenus,192
IMS/08-HemigrapsusSanguineus-01.jpg,SimilarSameOrder/08-01-GeograpsusCrinipes.jpg,SimilarSameOrder,192
IMS/05-CodiumFragile-01.jpg,SimilarSameOrder/05-03-OsterobiumQueketti.jpg,SimilarSameOrder,192
IMS/13-PernaCanaliculus-02.jpg,SimilarSameFamily/13-01-TrichomyaHirsuta.jpg,SimilarSameFamily,192
IMS/10-MyaJaponica-02.jpg,SimilarSameFamily/10-01-CryptomyaCalifornica.jpg,SimilarSameFamily,192
IMS/18-SabellaSpallanzanii-02.jpg,Match/18-SabellaSpallanzanii-07.jpg,Match,192
IMS/11-MytiopsisSallei-03.jpg,Match/11-MytiopsisSallei-07.jpg,Match,192
IMS/12-PatiriellaRegularis-04.jpg,SimilarSameOrder/12-01-AnthasterValvulatus.jpg,SimilarSameOrder,192
IMS/02-AsteriasAmurensis-03.jpg,SimilarSameOrder/02-01-LabidiasterRadiosus.jpg,SimilarSameOrder,192
IMS/15-PernaViridis-01.jpg,SimilarSameGenus/15-01-PernaCanaliculus.jpg,SimilarSameGenus,192
IMS/16-PotamocorbulaAmurensis-01.jpg,SimilarSameFamily/16-01-CaryocorbulaContracta.jpg,SimilarSameFamily,192
IMS/15-PernaViridis-04.jpg,Match/15-PernaViridis-06.jpg,Match,192
