ImageFile1,ImageFile2,MatchSimilar,SequenceNumber
IMS/05-CodiumFragile-01.jpg,SimilarSameOrder/05-01-OsterobiumQueketti.jpg,SimilarSameOrder,981
IMS/02-AsteriasAmurensis-04.jpg,Match/02-AsteriasAmurensis-07.jpg,Match,981
IMS/03-CarcinusMaenas-01.jpg,SimilarSameFamily/03-02-EriocheirSinensis.jpg,SimilarSameFamily,981
IMS/10-MyaJaponica-01.jpg,SimilarSameOrder/10-01-PanopeaAbrupta.jpg,SimilarSameOrder,981
IMS/08-HemigrapsusSanguineus-03.jpg,SimilarSameFamily/08-01-CyclograpsusInteger.jpg,SimilarSameFamily,981
IMS/07-EuchoneLimnicola-01.jpg,SimilarSameGenus/07-02-EuchonePapillosa.jpg,SimilarSameGenus,981
IMS/14-PernaPerna-04.jpg,SimilarSameFamily/14-02-AulacomyaAtra.jpg,SimilarSameFamily,981
IMS/03-CarcinusMaenas-03.jpg,Match/03-CarcinusMaenas-07.jpg,Match,981
IMS/07-EuchoneLimnicola-02.jpg,SimilarSameFamily/07-01-DesdemonaOrnata.jpg,SimilarSameFamily,981
IMS/14-PernaPerna-01.jpg,Match/14-PernaPerna-07.jpg,Match,981
IMS/13-PernaCanaliculus-02.jpg,SimilarSameFamily/13-01-TrichomyaHirsuta.jpg,SimilarSameFamily,981
IMS/12-PatiriellaRegularis-02.jpg,SimilarSameOrder/12-01-AnthasterValvulatus.jpg,SimilarSameOrder,981
IMS/13-PernaCanaliculus-01.jpg,SimilarSameOrder/13-02-SeptiferBilocularis.jpg,SimilarSameOrder,981
IMS/15-PernaViridis-03.jpg,SimilarSameOrder/15-03-SeptiferBilocularis.jpg,SimilarSameOrder,981
IMS/14-PernaPerna-02.jpg,SimilarSameGenus/14-02-PernaViridis.jpg,SimilarSameGenus,981
IMS/07-EuchoneLimnicola-04.jpg,Match/07-EuchoneLimnicola-06.jpg,Match,981
IMS/15-PernaViridis-01.jpg,SimilarSameGenus/15-02-PernaCanaliculus.jpg,SimilarSameGenus,981
IMS/08-HemigrapsusSanguineus-02.jpg,Match/08-HemigrapsusSanguineus-05.jpg,Match,981
IMS/15-PernaViridis-02.jpg,SimilarSameFamily/15-01-TrichomyaHirsuta.jpg,SimilarSameFamily,981
