ImageFile1,ImageFile2,MatchSimilar,SequenceNumber
IMS/12-PatiriellaRegularis-04.jpg,SimilarSameGenus/12-01-PatiriellaMortenseni.jpg,SimilarSameGenus,453
IMS/07-EuchoneLimnicola-01.jpg,SimilarSameOrder/07-01-SpirobranchusGigenteus.jpg,SimilarSameOrder,453
IMS/12-PatiriellaRegularis-02.jpg,SimilarSameFamily/12-01-CalloptiriaGranfera.jpg,SimilarSameFamily,453
IMS/01-VaricorbulaGibba-02.jpg,SimilarSameFamily/01-02-LentidiumMediterraneum.jpg,SimilarSameFamily,453
IMS/14-PernaPerna-03.jpg,SimilarSameGenus/14-01-PernaCanaliculus.jpg,SimilarSameGenus,453
IMS/04-CharybdisJaponica-01.jpg,SimilarSameOrder/04-01-CalappaCalappa.jpg,SimilarSameOrder,453
IMS/04-CharybdisJaponica-04.jpg,Match/04-CharybdisJaponica-05.jpg,Match,453
IMS/15-PernaViridis-01.jpg,SimilarSameGenus/15-02-PernaCanaliculus.jpg,SimilarSameGenus,453
IMS/07-EuchoneLimnicola-03.jpg,Match/07-EuchoneLimnicola-06.jpg,Match,453
IMS/07-EuchoneLimnicola-04.jpg,SimilarSameFamily/07-01-DesdemonaOrnata.jpg,SimilarSameFamily,453
IMS/05-CodiumFragile-04.jpg,Match/05-CodiumFragile-06.jpg,Match,453
IMS/02-AsteriasAmurensis-01.jpg,SimilarSameGenus/02-01-AsteriasRubens.jpg,SimilarSameGenus,453
IMS/01-VaricorbulaGibba-04.jpg,SimilarSameGenus/01-01-VaricorbulaOperculata.jpg,SimilarSameGenus,453
IMS/12-PatiriellaRegularis-03.jpg,SimilarSameOrder/12-01-AnthasterValvulatus.jpg,SimilarSameOrder,453
IMS/05-CodiumFragile-03.jpg,SimilarSameGenus/05-01-CodiumArabicum.jpg,SimilarSameGenus,453
IMS/16-PotamocorbulaAmurensis-01.jpg,SimilarSameFamily/16-02-CorbulaSulcata.jpg,SimilarSameFamily,453
IMS/06-CrepidulaFornicata-03.jpg,SimilarSameFamily/06-01-CalyptraeaCentralis.jpg,SimilarSameFamily,453
IMS/06-CrepidulaFornicata-01.jpg,SimilarSameGenus/06-01-CrepidulaMaculosa.jpg,SimilarSameGenus,453
IMS/14-PernaPerna-04.jpg,SimilarSameFamily/14-02-AulacomyaAtra.jpg,SimilarSameFamily,453
IMS/15-PernaViridis-02.jpg,SimilarSameOrder/15-01-SeptiferBilocularis.jpg,SimilarSameOrder,453
