ImageFile1,ImageFile2,MatchSimilar,SequenceNumber
IMS/10-MyaJaponica-03.jpg,SimilarSameFamily/10-01-SpheniaBinghami.jpg,SimilarSameFamily,613
IMS/15-PernaViridis-01.jpg,SimilarSameFamily/15-02-TrichomyaHirsuta.jpg,SimilarSameFamily,613
IMS/10-MyaJaponica-01.jpg,Match/10-MyaJaponica-05.jpg,Match,613
IMS/07-EuchoneLimnicola-03.jpg,SimilarSameFamily/07-01-EudistyliaVancouveri.jpg,SimilarSameFamily,613
IMS/05-CodiumFragile-02.jpg,Match/05-CodiumFragile-05.jpg,Match,613
IMS/16-PotamocorbulaAmurensis-02.jpg,SimilarSameGenus/16-01-PotamorcorubulaFasciata.jpg,SimilarSameGenus,613
IMS/04-CharybdisJaponica-02.jpg,SimilarSameGenus/04-01-CharybdisFeriata.jpg,SimilarSameGenus,613
IMS/11-MytiopsisSallei-01.jpg,SimilarSameOrder/11-01-TellinaRadiata.jpg,SimilarSameOrder,613
IMS/14-PernaPerna-03.jpg,SimilarSameFamily/14-01-TrichomyaHirsuta.jpg,SimilarSameFamily,613
IMS/07-EuchoneLimnicola-01.jpg,SimilarSameOrder/07-01-FabriciaSabella.jpg,SimilarSameOrder,613
IMS/11-MytiopsisSallei-04.jpg,Match/11-MytiopsisSallei-06.jpg,Match,613
IMS/04-CharybdisJaponica-04.jpg,SimilarSameFamily/04-01-PortunusPelagicus.jpg,SimilarSameFamily,613
IMS/17-RapanaVenosa-03.jpg,Match/17-RapanaVenosa-06.jpg,Match,613
IMS/16-PotamocorbulaAmurensis-03.jpg,Match/16-PotamocorbulaAmurensis-05.jpg,Match,613
IMS/15-PernaViridis-02.jpg,Match/15-PernaViridis-06.jpg,Match,613
IMS/12-PatiriellaRegularis-04.jpg,SimilarSameFamily/12-01-AserinaGibbosa.jpg,SimilarSameFamily,613
IMS/18-SabellaSpallanzanii-01.jpg,Match/18-SabellaSpallanzanii-05.jpg,Match,613
IMS/15-PernaViridis-03.jpg,SimilarSameOrder/15-03-SeptiferBilocularis.jpg,SimilarSameOrder,613
IMS/04-CharybdisJaponica-03.jpg,SimilarSameOrder/04-01-CalappaJaponica.jpg,SimilarSameOrder,613
IMS/06-CrepidulaFornicata-01.jpg,SimilarSameFamily/06-01-CalyptraeaCentralis.jpg,SimilarSameFamily,613
IMS/18-SabellaSpallanzanii-03.jpg,SimilarSameOrder/18-01-ChitinopmaSerrula.jpg,SimilarSameOrder,613
IMS/01-CrepidulaFornicata-02.jpg,Match/01-CrepidulaFornicata-07.jpg,Match,613
IMS/13-PernaCanaliculus-03.jpg,SimilarSameOrder/13-02-SeptiferBilocularis.jpg,SimilarSameOrder,613
