ImageFile1,ImageFile2,MatchSimilar,SequenceNumber
IMS/09-HydroidesSanctaecrucis-04.jpg,SimilarSameOrder/09-01-PseudobranchiommaLonga.jpg,SimilarSameOrder,528
IMS/08-HemigrapsusSanguineus-02.jpg,SimilarSameFamily/08-01-EriocheirSinensis.jpg,SimilarSameFamily,528
IMS/18-SabellaSpallanzanii-03.jpg,Match/18-SabellaSpallanzanii-06.jpg,Match,528
IMS/17-RapanaVenosa-04.jpg,Match/17-RapanaVenosa-05.jpg,Match,528
IMS/09-HydroidesSanctaecrucis-02.jpg,SimilarSameFamily/09-01-VermilipsisStriaticeps.jpg,SimilarSameFamily,528
IMS/01-CrepidulaFornicata-02.jpg,SimilarSameOrder/01-02-EcrobiaTruncata.jpg,SimilarSameOrder,528
IMS/15-PernaViridis-02.jpg,SimilarSameFamily/15-01-TrichomyaHirsuta.jpg,SimilarSameFamily,528
IMS/08-HemigrapsusSanguineus-04.jpg,SimilarSameOrder/08-01-GeograpsusLividus.jpg,SimilarSameOrder,528
IMS/14-PernaPerna-01.jpg,SimilarSameGenus/14-02-PernaViridis.jpg,SimilarSameGenus,528
IMS/11-MytiopsisSallei-03.jpg,SimilarSameGenus/11-03-MytilopsisLeucophaeta.jpg,SimilarSameGenus,528
IMS/03-CarcinusMaenas-04.jpg,SimilarSameOrder/03-01-TrichopeltarionNobile.jpg,SimilarSameOrder,528
IMS/05-CodiumFragile-03.jpg,SimilarSameGenus/05-01-CodiumSpongiosum.jpg,SimilarSameGenus,528
IMS/14-PernaPerna-02.jpg,SimilarSameOrder/14-03-SeptiferBilocularis.jpg,SimilarSameOrder,528
IMS/12-PatiriellaRegularis-01.jpg,SimilarSameFamily/12-01-CalloptiriaGranfera.jpg,SimilarSameFamily,528
IMS/05-CodiumFragile-01.jpg,SimilarSameFamily/05-02-TydemaniaExpeditions.jpg,SimilarSameFamily,528
IMS/08-HemigrapsusSanguineus-01.jpg,Match/08-HemigrapsusSanguineus-06.jpg,Match,528
IMS/10-MyaJaponica-04.jpg,SimilarSameOrder/10-01-CyrtopdariaKurriana.jpg,SimilarSameOrder,528
IMS/18-SabellaSpallanzanii-01.jpg,SimilarSameGenus/18-01-SabellaPavonina.jpg,SimilarSameGenus,528
IMS/12-PatiriellaRegularis-02.jpg,SimilarSameOrder/12-01-TosiaMagnifica.jpg,SimilarSameOrder,528
IMS/10-MyaJaponica-02.jpg,SimilarSameGenus/10-02-MyaTruncata.jpg,SimilarSameGenus,528
IMS/15-PernaViridis-01.jpg,SimilarSameOrder/15-01-SeptiferBilocularis.jpg,SimilarSameOrder,528
IMS/12-PatiriellaRegularis-04.jpg,SimilarSameGenus/12-02-PatiriellaMortenseni.jpg,SimilarSameGenus,528
IMS/18-SabellaSpallanzanii-02.jpg,SimilarSameOrder/18-01-ChitinopmaSerrula.jpg,SimilarSameOrder,528
IMS/03-CarcinusMaenas-01.jpg,SimilarSameGenus/03-03-CarcinusAestuarii.jpg,SimilarSameGenus,528
IMS/13-PernaCanaliculus-01.jpg,SimilarSameGenus/13-01-PernaViridis.jpg,SimilarSameGenus,528
IMS/14-PernaPerna-03.jpg,Match/14-PernaPerna-05.jpg,Match,528
IMS/06-CrepidulaFornicata-01.jpg,SimilarSameFamily/06-01-CheileaEquestris.jpg,SimilarSameFamily,528
IMS/17-RapanaVenosa-03.jpg,SimilarSameOrder/17-01-BuccinumUndatum.jpg,SimilarSameOrder,528
IMS/14-PernaPerna-04.jpg,SimilarSameFamily/14-02-AulacomyaAtra.jpg,SimilarSameFamily,528
IMS/15-PernaViridis-04.jpg,SimilarSameGenus/15-02-PernaCanaliculus.jpg,SimilarSameGenus,528
IMS/18-SabellaSpallanzanii-04.jpg,SimilarSameFamily/18-01-ChoneInfundibuliformis.jpg,SimilarSameFamily,528
IMS/01-CrepidulaFornicata-01.jpg,Match/01-CrepidulaFornicata-07.jpg,Match,528
IMS/03-CarcinusMaenas-02.jpg,Match/03-CarcinusMaenas-06.jpg,Match,528
IMS/04-CharybdisJaponica-01.jpg,SimilarSameOrder/04-01-CalappaCalappa.jpg,SimilarSameOrder,528
IMS/10-MyaJaponica-03.jpg,SimilarSameFamily/10-01-CryptomyaCalifornica.jpg,SimilarSameFamily,528
IMS/16-PotamocorbulaAmurensis-01.jpg,Match/16-PotamocorbulaAmurensis-06.jpg,Match,528
IMS/04-CharybdisJaponica-03.jpg,SimilarSameFamily/04-01-PortunusPelagicus.jpg,SimilarSameFamily,528
IMS/02-AsteriasAmurensis-03.jpg,SimilarSameGenus/02-01-AsteriasRubens.jpg,SimilarSameGenus,528
IMS/09-HydroidesSanctaecrucis-01.jpg,Match/09-HydroidesSanctaecrucis-06.jpg,Match,528
IMS/06-CrepidulaFornicata-02.jpg,SimilarSameOrder/06-01-AssimineaCalifornica.jpg,SimilarSameOrder,528
IMS/12-PatiriellaRegularis-03.jpg,Match/12-PatiriellaRegularis-07.jpg,Match,528
IMS/09-HydroidesSanctaecrucis-03.jpg,SimilarSameGenus/09-02-HydroidesDianthus.jpg,SimilarSameGenus,528
IMS/13-PernaCanaliculus-02.jpg,SimilarSameFamily/13-02-BrachidontesDomingensis.jpg,SimilarSameFamily,528
IMS/11-MytiopsisSallei-01.jpg,SimilarSameOrder/11-01-AcanthocardiaTuberculata.jpg,SimilarSameOrder,528
IMS/01-CrepidulaFornicata-04.jpg,SimilarSameGenus/01-01-CrepidulaConvexa.jpg,SimilarSameGenus,528
