ImageFile1,ImageFile2,MatchSimilar,SequenceNumber
IMS/12-PatiriellaRegularis-03.jpg,SimilarSameGenus/12-03-PatiriellaMortenseni.jpg,SimilarSameGenus,215
IMS/12-PatiriellaRegularis-01.jpg,SimilarSameOrder/12-01-TosiaMagnifica.jpg,SimilarSameOrder,215
IMS/03-CarcinusMaenas-01.jpg,SimilarSameFamily/03-02-EriocheirSinensis.jpg,SimilarSameFamily,215
IMS/06-CrepidulaFornicata-02.jpg,SimilarSameFamily/06-01-CalyptraeaCentralis.jpg,SimilarSameFamily,215
IMS/10-MyaJaponica-02.jpg,SimilarSameOrder/10-01-CrytopleuraCoastata.jpg,SimilarSameOrder,215
IMS/02-AsteriasAmurensis-04.jpg,SimilarSameGenus/02-01-AsteriasForbesi.jpg,SimilarSameGenus,215
IMS/01-VaricorbulaGibba-02.jpg,SimilarSameFamily/01-02-LentidiumMediterraneum.jpg,SimilarSameFamily,215
IMS/11-MytiopsisSallei-01.jpg,SimilarSameFamily/11-01-DreissenaBugensis.jpg,SimilarSameFamily,215
IMS/15-PernaViridis-02.jpg,SimilarSameOrder/15-02-SeptiferBilocularis.jpg,SimilarSameOrder,215
IMS/04-CharybdisJaponica-01.jpg,SimilarSameGenus/04-01-CharybdisFeriata.jpg,SimilarSameGenus,215
IMS/18-SabellaSpallanzanii-02.jpg,SimilarSameFamily/18-01-SabellastarteMagnifica.jpg,SimilarSameFamily,215
IMS/01-VaricorbulaGibba-03.jpg,SimilarSameOrder/01-02-BarneaTruncata.jpg,SimilarSameOrder,215
IMS/16-PotamocorbulaAmurensis-02.jpg,SimilarSameFamily/16-02-CorbulaSulcata.jpg,SimilarSameFamily,215
IMS/09-HydroidesSanctaecrucis-02.jpg,SimilarSameGenus/09-02-HydroidesDianthus.jpg,SimilarSameGenus,215
IMS/06-CrepidulaFornicata-04.jpg,SimilarSameOrder/06-01-EcrobiaTruncata.jpg,SimilarSameOrder,215
IMS/09-HydroidesSanctaecrucis-03.jpg,Match/09-HydroidesSanctaecrucis-06.jpg,Match,215
IMS/11-MytiopsisSallei-02.jpg,SimilarSameGenus/11-03-MytilopsisLeucophaeta.jpg,SimilarSameGenus,215
