ImageFile1,ImageFile2,MatchSimilar,SequenceNumber
IMS/01-CrepidulaFornicata-01.jpg,SimilarSameGenus/01-01-CrepidulaGrandis.jpg,SimilarSameGenus,5
IMS/01-CrepidulaFornicata-02.jpg,SimilarSameFamily/01-01-CrepipatellaDorsata.jpg,SimilarSameFamily,5
IMS/01-CrepidulaFornicata-03.jpg,Match/01-CrepidulaFornicata-06.jpg,Match,5
IMS/01-CrepidulaFornicata-04.jpg,SimilarSameOrder/01-02-EcrobiaTruncata.jpg,SimilarSameOrder,5
IMS/02-AsteriasAmurensis-01.jpg,SimilarSameOrder/02-01-LabidiasterRadiosus.jpg,SimilarSameOrder,5
IMS/02-AsteriasAmurensis-02.jpg,Match/02-AsteriasAmurensis-07.jpg,Match,5
IMS/02-AsteriasAmurensis-03.jpg,SimilarSameFamily/02-01-AstrostoleScabra.jpg,SimilarSameFamily,5
IMS/02-AsteriasAmurensis-04.jpg,SimilarSameGenus/02-02-AsteriasForbesi.jpg,SimilarSameGenus,5
IMS/03-CarcinusMaenas-01.jpg,SimilarSameFamily/03-01-NectocarcinusIntegifrons.jpg,SimilarSameFamily,5
IMS/03-CarcinusMaenas-02.jpg,Match/03-CarcinusMaenas-07.jpg,Match,5
IMS/03-CarcinusMaenas-03.jpg,SimilarSameGenus/03-03-CarcinusAestuarii.jpg,SimilarSameGenus,5
IMS/03-CarcinusMaenas-04.jpg,SimilarSameOrder/03-01-TrichopeltarionNobile.jpg,SimilarSameOrder,5
IMS/04-CharybdisJaponica-01.jpg,Match/04-CharybdisJaponica-06.jpg,Match,5
IMS/04-CharybdisJaponica-02.jpg,SimilarSameGenus/04-01-CharybdisHellerii.jpg,SimilarSameGenus,5
IMS/04-CharybdisJaponica-03.jpg,SimilarSameOrder/04-01-CalappaCalappa.jpg,SimilarSameOrder,5
IMS/04-CharybdisJaponica-04.jpg,SimilarSameFamily/04-01-PortunusPelagicus.jpg,SimilarSameFamily,5
IMS/05-CodiumFragile-01.jpg,SimilarSameFamily/05-03-TydemaniaExpeditions.jpg,SimilarSameFamily,5
IMS/05-CodiumFragile-02.jpg,SimilarSameOrder/05-03-OsterobiumQueketti.jpg,SimilarSameOrder,5
IMS/05-CodiumFragile-03.jpg,SimilarSameGenus/05-01-CodiumArabicum.jpg,SimilarSameGenus,5
IMS/05-CodiumFragile-04.jpg,Match/05-CodiumFragile-06.jpg,Match,5
IMS/06-CrepidulaFornicata-01.jpg,SimilarSameGenus/06-01-CrepidulaGrandis.jpg,SimilarSameGenus,5
IMS/06-CrepidulaFornicata-02.jpg,SimilarSameOrder/06-02-EcrobiaTruncata.jpg,SimilarSameOrder,5
IMS/06-CrepidulaFornicata-03.jpg,Match/06-CrepidulaFornicata-05.jpg,Match,5
IMS/06-CrepidulaFornicata-04.jpg,SimilarSameFamily/06-01-CalyptraeaCentralis.jpg,SimilarSameFamily,5
IMS/07-EuchoneLimnicola-01.jpg,SimilarSameOrder/07-02-SpirobranchusGigenteus.jpg,SimilarSameOrder,5
IMS/07-EuchoneLimnicola-02.jpg,SimilarSameGenus/07-01-EuchoneAnalis.jpg,SimilarSameGenus,5
IMS/07-EuchoneLimnicola-03.jpg,Match/07-EuchoneLimnicola-05.jpg,Match,5
IMS/07-EuchoneLimnicola-04.jpg,SimilarSameFamily/07-01-EudistyliaPolymorpha.jpg,SimilarSameFamily,5
IMS/08-HemigrapsusSanguineus-01.jpg,SimilarSameFamily/08-01-CyclograpsusGranulatus.jpg,SimilarSameFamily,5
IMS/08-HemigrapsusSanguineus-02.jpg,SimilarSameGenus/08-02-HemigrapsusOregonesis.jpg,SimilarSameGenus,5
IMS/08-HemigrapsusSanguineus-03.jpg,SimilarSameOrder/08-01-GeograpsusLividus.jpg,SimilarSameOrder,5
